Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalPrice
523199,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,2010/09/21,0.38,16133,United Kingdom,18.24
523215,22911,PAPER CHAIN KIT LONDON,2,2010/09/21,2.95,12841,United Kingdom,5.9
523290,22642,SET OF 4 NAPKIN CHARMS STARS   ,6,2010/09/21,2.55,18287,United Kingdom,15.3
523298,22951,72 CAKE CASES DOLLY GIRL DESIGN,24,2010/09/21,0.55,17480,United Kingdom,13.2
523305,17084P,DRAGONS BLOOD INCENSE,25,2010/09/21,0.21,12751,Brazil,5.25
523308,84877B,GREEN ROUND COMPACT MIRROR,24,2010/09/21,1.25,14156,EIRE,30
523312,22904,CALENDAR PAPER CUT DESIGN,1,2010/09/21,2.95,15041,United Kingdom,2.95
523314,21804,WHITE CHRISTMAS GARLAND STARS TREES,3,2010/09/21,3.75,14224,United Kingdom,11.25
523321,22732,3D STICKERS VINTAGE CHRISTMAS,20,2010/09/21,1.25,17046,United Kingdom,25
523342,22809,SET OF 6 T-LIGHTS SANTA,48,2010/09/21,2.55,18093,United Kingdom,122.4
523426,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010/09/22,2.1,16700,United Kingdom,25.2
523524,90002A,FLOWER BURST SILVER RING OPAL,1,2010/09/22,3.75,14570,United Kingdom,3.75
523585,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",6,2010/09/23,6.75,15107,United Kingdom,40.5
523588,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2010/09/23,0.85,14837,United Kingdom,20.4
523623,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010/09/23,2.95,13590,United Kingdom,17.7
523655,21810,CHRISTMAS HANGING STAR WITH BELL,24,2010/09/23,1.25,17504,United Kingdom,30
523663,22689,DOORMAT MERRY CHRISTMAS RED ,2,2010/09/23,7.95,14857,United Kingdom,15.9
523713,22959,WRAP CHRISTMAS VILLAGE,50,2010/09/23,0.42,16546,United Kingdom,21
523722,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2010/09/23,0.85,16261,United Kingdom,10.2
523726,84592,CROCHET ROSE PURSE WITH SUEDE BACK,1,2010/09/23,2.95,12748,United Kingdom,2.95
523771,21010,ETCHED GLASS BIRD TREE DECORATION,12,2010/09/24,1.25,14967,United Kingdom,15
523773,90026D,GLASS BEAD HOOP NECKLACE AMETHYST,1,2010/09/24,8.5,17811,United Kingdom,8.5
523835,22696,WICKER WREATH LARGE,12,2010/09/24,1.95,16140,United Kingdom,23.4
523874,22813,PACK 3 BOXES BIRD PANNETONE ,12,2010/09/24,1.95,17396,United Kingdom,23.4
523887,22684,"FRENCH BLUE METAL DOOR SIGN, 9",20,2010/09/24,1.25,12429,Denmark,25
523890,90013B,BLACK VINTAGE EARRINGS,4,2010/09/24,3.75,16354,United Kingdom,15
523909,22810,SET OF 6 T-LIGHTS SNOWMEN,12,2010/09/24,2.95,14092,United Kingdom,35.4
523936,22804,CANDLEHOLDER PINK HANGING HEART,6,2010/09/26,2.95,16168,United Kingdom,17.7
523937,22900, SET 2 TEA TOWELS I LOVE LONDON ,12,2010/09/26,2.95,15201,United Kingdom,35.4
523938,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,48,2010/09/26,2.55,13089,United Kingdom,122.4
523940,22903,CALENDAR FAMILY FAVORITES,8,2010/09/26,2.95,13089,United Kingdom,23.6
523947,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,2,2010/09/26,1.65,17596,United Kingdom,3.3
523950,21825,PAINTED METAL TREE WITH HOLLY BELLS,6,2010/09/26,1.45,17062,United Kingdom,8.7
523958,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2010/09/26,2.1,14626,United Kingdom,12.6
523976,22152,PLACE SETTING WHITE STAR,120,2010/09/26,0.42,16422,United Kingdom,50.4
523996,22938,CUPCAKE LACE PAPER SET 6,48,2010/09/26,1.65,14292,United Kingdom,79.2
524010,21990,MODERN FLORAL STATIONERY SET,48,2010/09/27,2.55,12449,Denmark,122.4
524019,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010/09/27,3.75,13662,United Kingdom,15
524022,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010/09/27,2.1,13015,United Kingdom,12.6
524079,22340,NOEL GARLAND PAINTED ZINC ,12,2010/09/27,1.65,15694,United Kingdom,19.8
524091,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010/09/27,2.1,17672,United Kingdom,12.6
524118,22726,ALARM CLOCK BAKELIKE GREEN,4,2010/09/27,3.75,15123,United Kingdom,15
524145,22309,TEA COSY RED  STRIPE,6,2010/09/27,2.55,14229,United Kingdom,15.3
524148,21816,CHRISTMAS TREE T-LIGHT HOLDER,1,2010/09/27,1.45,14646,Netherlands,1.45
524316,35598D,PINK/WHITE CHRISTMAS TREE 60CM,240,2010/09/28,0.65,14298,United Kingdom,156
524317,22945,CHRISTMAS METAL TAGS ASSORTED ,144,2010/09/28,0.72,14298,United Kingdom,103.68
524319,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010/09/28,2.95,14740,United Kingdom,17.7
524322,62074B,ELEPHANT CLIP W SUCTION CUP,6,2010/09/28,0.42,16710,United Kingdom,2.52
524330,22947,WOODEN ADVENT CALENDAR RED,4,2010/09/28,16.95,13110,United Kingdom,67.8
524380,84510C,SET OF 4 POLKADOT COASTERS,2,2010/09/28,1.25,12964,United Kingdom,2.5
524422,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2010/09/29,1.65,16293,United Kingdom,19.8
524490,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010/09/29,2.1,14451,United Kingdom,2.1
524520,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010/09/29,3.75,13319,United Kingdom,15
524545,22576,SWALLOW WOODEN CHRISTMAS DECORATION,10,2010/09/29,0.85,12841,United Kingdom,8.5
524577,90005A,JADE GREEN ENAMEL HAIR COMB,4,2010/09/29,1.95,16202,United Kingdom,7.8
524600,21263,GREEN GOOSE FEATHER TREE 60CM,2,2010/09/29,9.95,17771,United Kingdom,19.9
524610,22894,TABLECLOTH RED APPLES DESIGN ,6,2010/09/30,8.5,12472,Germany,51
524627,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,6,2010/09/30,2.95,16522,United Kingdom,17.7
524773,22986,GINGHAM ROSE WRAP,25,2010/09/30,0.42,15960,United Kingdom,10.5
524799,21948,SET OF 6 CAKE CHOPSTICKS,24,2010/09/30,1.25,13804,United Kingdom,30
524827,22161,HEART DECORATION RUSTIC HANGING ,24,2010/09/30,0.65,12523,France,15.6
524858,22898,CHILDRENS APRON APPLE DESIGN,1,2010/09/30,1.95,14657,United Kingdom,1.95
524966,22739,"RIBBON REEL, XMAS SOCK/BAUBLE",10,2010/10/01,1.65,15764,United Kingdom,16.5
524976,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,6,2010/10/01,2.1,16108,United Kingdom,12.6
524991,22740,POLKA DOT PEN,48,2010/10/01,0.85,12921,United Kingdom,40.8
525009,37482P,CUBIC MUG PINK POLKADOT,4,2010/10/03,2.55,15164,United Kingdom,10.2
525010,22897,OVEN MITT APPLE DESIGN,4,2010/10/03,1.45,16923,United Kingdom,5.8
525015,44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,6,2010/10/03,0.42,16868,United Kingdom,2.52
525052,22862,LOVE HEART NAPKIN BOX ,4,2010/10/03,4.25,16331,United Kingdom,17
525066,22674,FRENCH TOILET SIGN BLUE METAL,96,2010/10/03,1.06,16584,United Kingdom,101.76
525073,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2010/10/03,2.95,12490,France,35.4
525080,21043,APRON MODERN VINTAGE COTTON,3,2010/10/03,5.95,13213,United Kingdom,17.85
525082,10124A,SPOTS ON RED BOOKCOVER TAPE,1,2010/10/03,0.42,14455,United Kingdom,0.42
525105,21807,WHITE CHRISTMAS STAR DECORATION,36,2010/10/04,0.42,13441,United Kingdom,15.12
525169,22042,CHRISTMAS CARD SINGING ANGEL,72,2010/10/04,0.19,12471,Germany,13.68
525202,21016,LIGHT BIRD HOUSE TREE DECORATION,48,2010/10/04,0.42,13920,United Kingdom,20.16
525260,22727,ALARM CLOCK BAKELIKE RED ,4,2010/10/04,3.75,13021,United Kingdom,15
525304,21285,RETROSPOT CANDLE  MEDIUM,72,2010/10/05,0.65,13798,United Kingdom,46.8
525315,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,2010/10/05,1.65,16040,United Kingdom,9.9
525335,35610C,WHITE CHRISTMAS FLOCK DROPLET ,48,2010/10/05,0.42,14298,United Kingdom,20.16
525430,72122,COFFEE SCENT PILLAR CANDLE,20,2010/10/05,0.95,14663,United Kingdom,19
525434,22731,3D CHRISTMAS STAMPS STICKERS ,6,2010/10/05,1.25,14064,United Kingdom,7.5
525442,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2010/10/05,1.65,14825,United Kingdom,16.5
525496,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2010/10/05,0.85,15857,United Kingdom,10.2
525570,22983,"CARD, BILLBOARD FONT",12,2010/10/06,0.42,17894,United Kingdom,5.04
525745,21352,EUCALYPTUS & PINECONE  WREATH,12,2010/10/07,1.95,13785,United Kingdom,23.4
525760,21371,MIRRORED WALL ART POPPIES,24,2010/10/07,0.85,13694,United Kingdom,20.4
525839,22728,ALARM CLOCK BAKELIKE PINK,4,2010/10/07,3.75,13552,United Kingdom,15
525860,22633,HAND WARMER UNION JACK,12,2010/10/07,2.1,13089,United Kingdom,25.2
525870,21808,"CHRISTMAS GARLAND STARS,TREES",36,2010/10/07,1.25,15641,United Kingdom,45
525875,90066A,PINK VINTAGE VICTORIAN CHOKER,2,2010/10/07,6.75,17908,United Kingdom,13.5
525889,22944,CHRISTMAS METAL POSTCARD WITH BELLS,24,2010/10/07,1.25,17742,United Kingdom,30
525967,21351,CINAMMON & ORANGE WREATH,16,2010/10/08,1.95,14243,United Kingdom,31.2
526120,22837,HOT WATER BOTTLE BABUSHKA ,36,2010/10/08,4.25,13093,United Kingdom,153
526181,90029,NEW BAROQUE SMALL NECKLACE BLACK,1,2010/10/10,8.5,12862,United Kingdom,8.5
526184,22738,RIBBON REEL SNOWY VILLAGE,10,2010/10/10,1.65,17465,United Kingdom,16.5
526217,22594,CHRISTMAS GINGHAM TREE,1,2010/10/10,0.85,14390,United Kingdom,0.85
526245,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2010/10/11,1.45,12356,Portugal,17.4
526264,44089A,PINK GAUZE BUTTERFLY LAMPSHADE,6,2010/10/11,0.42,15562,United Kingdom,2.52
526412,90087,CRYSTAL SEA HORSE PHONE CHARM,12,2010/10/11,0.85,13959,United Kingdom,10.2
526489,22395,PAPERWEIGHT VINTAGE PAISLEY,12,2010/10/12,0.85,13971,United Kingdom,10.2
526494,35964,FOLKART CLIP ON STARS,48,2010/10/12,0.42,17735,United Kingdom,20.16
526500,22736,RIBBON REEL MAKING SNOWMEN ,10,2010/10/12,1.65,17700,United Kingdom,16.5
526647,22770,MIRROR CORNICE,1,2010/10/12,14.95,12748,United Kingdom,14.95
526655,21194,PINK  HONEYCOMB PAPER FAN,12,2010/10/12,2.1,16607,United Kingdom,25.2
526661,22730,ALARM CLOCK BAKELIKE IVORY,2,2010/10/12,3.75,15570,United Kingdom,7.5
526716,82545A,COGNAC AUX OEUFS METAL 1 HOOK,3,2010/10/12,1.25,17975,United Kingdom,3.75
526720,22766,PHOTO FRAME CORNICE,8,2010/10/12,2.95,17576,United Kingdom,23.6
526756,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010/10/13,1.25,12424,Australia,30
526847,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010/10/13,3.75,15984,United Kingdom,3.75
526897,22053,EMPIRE DESIGN ROSETTE,10,2010/10/13,1.25,13663,United Kingdom,12.5
526907,16169C,WRAP BLUE REINDEER,25,2010/10/13,0.42,17978,United Kingdom,10.5
526910,22512,DOORSTOP RACING CAR DESIGN,3,2010/10/13,3.75,15351,United Kingdom,11.25
526945,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",34,2010/10/14,16.88,18102,United Kingdom,573.92
527026,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,24,2010/10/14,0.42,15252,United Kingdom,10.08
527044,84751B,BLACK MEDIUM GLASS CAKE STAND,2,2010/10/14,3.75,13756,United Kingdom,7.5
527055,84881,BLUE WIRE SPIRAL CANDLE HOLDER,2,2010/10/14,6.35,16416,United Kingdom,12.7
527089,21330,WOODLAND ANIMAL  WRITING SET ,12,2010/10/14,1.65,14291,United Kingdom,19.8
527092,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2010/10/14,14.95,17101,United Kingdom,14.95
527103,22701,PINK DOG BOWL,1,2010/10/14,2.95,15549,United Kingdom,2.95
527119,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,12,2010/10/14,8.5,13829,United Kingdom,102
527126,22842,BISCUIT TIN VINTAGE RED,12,2010/10/15,5.95,16652,United Kingdom,71.4
527132,22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",1,2010/10/15,7.95,15296,United Kingdom,7.95
527197,22853,ENAMEL CAT BOWL CREAM,24,2010/10/15,2.75,15181,United Kingdom,66
527204,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2010/10/15,1.25,13802,United Kingdom,10
527246,21226,POCKET MIRROR WOODLAND,2,2010/10/15,1.25,15967,United Kingdom,2.5
527251,22863,SOAP DISH BROCANTE,6,2010/10/15,2.95,17687,United Kingdom,17.7
527281,22896,PEG BAG APPLES DESIGN,6,2010/10/15,2.55,13999,United Kingdom,15.3
527349,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010/10/15,7.95,16232,United Kingdom,15.9
527354,22788,BROCANTE COAT RACK,200,2010/10/17,6.78,18102,United Kingdom,1356
527359,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,2010/10/17,1.65,14451,United Kingdom,3.3
527365,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,1,2010/10/17,16.95,16928,United Kingdom,16.95
527381,22846,BREAD BIN DINER STYLE RED ,2,2010/10/17,16.95,16124,United Kingdom,33.9
527382,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,1,2010/10/17,3.75,15774,United Kingdom,3.75
527384,90112,PINK DOLLY HAIR CLIPS,1,2010/10/17,1.05,14044,United Kingdom,1.05
527388,37340,MULTICOLOUR SPRING FLOWER MUG,2,2010/10/17,0.85,17211,United Kingdom,1.7
527395,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,36,2010/10/17,1.25,14850,United Kingdom,45
527398,21017,RED BIRD HOUSE TREE DECORATION,6,2010/10/17,0.85,13820,United Kingdom,5.1
527399,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010/10/17,1.25,15590,United Kingdom,15
527403,90082B,DIAMANTE BOW BROOCH RED COLOUR,3,2010/10/17,6.35,15799,United Kingdom,19.05
527424,21884,CAKES AND BOWS GIFT  TAPE,1,2010/10/17,0.65,15068,United Kingdom,0.65
527436,22892,SALT AND PEPPER SHAKERS TOADSTOOLS,12,2010/10/18,1.25,15786,United Kingdom,15
527437,22844,VINTAGE DOG FOOD CONTAINER,2,2010/10/18,8.5,16191,United Kingdom,17
527438,22781,GUMBALL MAGAZINE RACK,12,2010/10/18,6.75,15694,United Kingdom,81
527446,22776,"CAKESTAND, 3 TIER, LOVEHEART",2,2010/10/18,9.95,18065,United Kingdom,19.9
527451,22768,FAMILY PHOTO FRAME CORNICE,2,2010/10/18,9.95,13957,United Kingdom,19.9
527456,22838,3 TIER CAKE TIN RED AND CREAM,2,2010/10/18,14.95,17663,United Kingdom,29.9
527459,22785,CUSHION COVER PINK UNION FLAG,2,2010/10/18,6.75,16069,United Kingdom,13.5
527461,22847,"BREAD BIN, DINER STYLE, IVORY",4,2010/10/18,14.95,13340,United Kingdom,59.8
527474,22845,VINTAGE CREAM CAT FOOD CONTAINER,3,2010/10/18,6.35,17220,United Kingdom,19.05
527478,22852,ENAMEL DOG BOWL CREAM,24,2010/10/18,4.25,14952,United Kingdom,102
527504,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010/10/18,9.95,16996,United Kingdom,19.9
527536,90036A,FLOWER GARLAND NECKLACE RED,1,2010/10/18,7.95,14667,United Kingdom,7.95
527713,22905,CALENDAR IN SEASON DESIGN,18,2010/10/18,2.95,14735,United Kingdom,53.1
527922,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2010/10/19,24.95,13615,United Kingdom,24.95
527943,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010/10/19,1.25,17137,United Kingdom,15
528162,84963B,BLUE PAINTED KASHMIRI CHAIR,4,2010/10/21,42.95,14180,United Kingdom,171.8
528170,22942,CHRISTMAS LIGHTS 10 SANTAS ,8,2010/10/21,8.5,13374,United Kingdom,68
528310,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,24,2010/10/21,4.25,14156,EIRE,102
528323,21849,SILVER DIAMANTE PEN IN GIFT BOX,96,2010/10/21,1.25,15953,United Kingdom,120
528334,22843,BISCUIT TIN VINTAGE GREEN,2,2010/10/21,6.75,13534,United Kingdom,13.5
528340,22741,FUNKY DIVA PEN,48,2010/10/21,0.85,17673,United Kingdom,40.8
528369,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2010/10/21,8.5,15159,United Kingdom,51
528431,22827,GIANT SEVENTEEN DRAWER SIDEBOARD,2,2010/10/22,145,12973,United Kingdom,290
528435,22043,CHRISTMAS CARD SCREEN PRINT ,12,2010/10/22,0.42,12418,Switzerland,5.04
528447,22780,LIGHT GARLAND BUTTERFILES PINK,4,2010/10/22,4.25,15805,United Kingdom,17
528471,22765,NEWSPAPER STAND,1,2010/10/22,14.95,16053,United Kingdom,14.95
528583,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,2,2010/10/22,8.49,17757,United Kingdom,16.98
528592,82616B,FRAPPUCINO SCARF KNITTING KIT,24,2010/10/22,1.25,13316,United Kingdom,30
528638,82605,OLD DOC RUSSEL METAL SIGN,1,2010/10/24,2.1,16024,United Kingdom,2.1
528657,20769,DAISY JOURNAL ,1,2010/10/24,2.55,14277,France,2.55
528728,22803,IVORY EMBROIDERED QUILT ,1,2010/10/24,39.95,17260,United Kingdom,39.95
528742,90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,1,2010/10/24,8.5,13118,United Kingdom,8.5
528749,90160B,RED BOUDICCA LARGE BRACELET,1,2010/10/24,6.95,14551,United Kingdom,6.95
528764,35954,SMALL FOLKART STAR CHRISTMAS DEC,1,2010/10/24,0.42,16904,United Kingdom,0.42
528770,21739,COSY SLIPPER SHOES SMALL GREEN,6,2010/10/25,2.95,15065,United Kingdom,17.7
528908,22849,BREAD BIN DINER STYLE MINT,4,2010/10/25,14.95,13319,United Kingdom,59.8
528928,22815,CARD PSYCHEDELIC APPLES,12,2010/10/25,0.42,16748,United Kingdom,5.04
528970,22823,CHEST NATURAL WOOD 20 DRAWERS,2,2010/10/26,110,14298,United Kingdom,220
529057,22786,PILLOWCUSHION COVER PINK UNION JACK,2,2010/10/26,5.95,12431,Australia,11.9
529078,22164,STRING OF STARS CARD HOLDER,48,2010/10/26,1.25,13963,United Kingdom,60
529099,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2010/10/26,1.95,17034,United Kingdom,15.6
529194,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,72,2010/10/27,0.42,15030,United Kingdom,30.24
529202,22825,DECORATIVE PLANT POT WITH FRIEZE,2,2010/10/27,7.95,13692,United Kingdom,15.9
529217,22779,WOODEN OWLS LIGHT GARLAND ,12,2010/10/27,4.25,17513,United Kingdom,51
529515,22891,TEA FOR ONE POLKADOT,3,2010/10/28,4.25,13019,United Kingdom,12.75
529553,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2010/10/28,1.06,16839,United Kingdom,76.32
529709,22108,PING! MICROWAVE PLATE,16,2010/10/29,1.65,15513,United Kingdom,26.4
529799,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010/10/31,1.25,16756,United Kingdom,15
529812,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010/10/31,1.25,14769,United Kingdom,15
529827,72799F,IVORY PILLAR CANDLE GOLD FLOCK,96,2010/10/31,1.25,15194,United Kingdom,120
530072,22338,STAR DECORATION PAINTED ZINC ,24,2010/11/01,0.65,16103,United Kingdom,15.6
530083,22795,SWEETHEART RECIPE BOOK STAND,2,2010/11/01,6.75,13148,United Kingdom,13.5
530298,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2010/11/02,2.55,14966,United Kingdom,7.65
530379,46776B,WOVEN BERRIES CUSHION COVER ,4,2010/11/02,4.95,13468,United Kingdom,19.8
530392,22784,LANTERN CREAM GAZEBO ,12,2010/11/02,4.25,16705,United Kingdom,51
530396,84965B,BLUE KASHMIRI COFFEE TABLE ,1,2010/11/02,30,17858,United Kingdom,30
530509,90214Z,"LETTER ""Z"" BLING KEY RING",2,2010/11/03,1.25,16779,United Kingdom,2.5
530544,21219,SET/4 BADGES BALLOON GIRL,20,2010/11/03,1.25,14646,Netherlands,25
530552,20897,VINTAGE NOTEBOOK PARIS DAYS,6,2010/11/03,2.95,14312,United Kingdom,17.7
530568,16046,TEATIME PEN CASE & PENS,1,2010/11/03,0.85,13554,United Kingdom,0.85
530570,47016,LIGHT DECORATION BATTERY OPERATED,1,2010/11/03,2.1,16725,United Kingdom,2.1
530646,22828,REGENCY MIRROR WITH SHUTTERS,2,2010/11/04,145,15270,United Kingdom,290
530750,85119,WATERING CAN SINGLE HOOK PISTACHIO,1,2010/11/04,1.69,16782,United Kingdom,1.69
530828,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2010/11/04,1.25,15601,United Kingdom,15
530974,21015,DARK BIRD HOUSE TREE DECORATION,24,2010/11/05,0.85,14882,United Kingdom,20.4
531207,22670,FRENCH WC SIGN BLUE METAL,12,2010/11/05,1.25,13154,United Kingdom,15
531338,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010/11/07,7.95,16928,United Kingdom,7.95
531379,35913B,WHITE/PINK CHICK EASTER DECORATION,1,2010/11/07,0.85,13649,United Kingdom,0.85
531381,21820,GLITTER HEART GARLAND WITH BELLS ,1,2010/11/07,3.75,13884,United Kingdom,3.75
531444,37424,WHITE WITH BLACK CATS MUG,12,2010/11/08,0.85,12748,United Kingdom,10.2
531493,22814,CARD PARTY GAMES ,12,2010/11/08,0.42,17984,United Kingdom,5.04
531496,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,5,2010/11/08,0.42,13738,United Kingdom,2.1
531515,22833,HALL CABINET WITH 3 DRAWERS,34,2010/11/08,32.69,18102,United Kingdom,1111.46
531746,22792,FLUTED ANTIQUE CANDLE HOLDER,4,2010/11/09,0.85,14527,United Kingdom,3.4
531753,22572,ROCKING HORSE GREEN CHRISTMAS ,2,2010/11/09,0.85,15325,United Kingdom,1.7
531832,22955,36 FOIL STAR CAKE CASES ,12,2010/11/09,2.1,17017,United Kingdom,25.2
532010,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,1,2010/11/10,4.25,17321,United Kingdom,4.25
532016,22829,BROCANTE SHELF WITH HOOKS,1,2010/11/10,9.95,17756,United Kingdom,9.95
532040,90179C,BLACK FINE BEAD NECKLACE W TASSEL,1,2010/11/10,5.95,15001,United Kingdom,5.95
532082,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2010/11/10,9.95,17961,United Kingdom,9.95
532089,90124A,PINK MURANO TWIST NECKLACE,1,2010/11/10,9.95,16221,United Kingdom,9.95
532093,84609,TALL ROCOCO CANDLE HOLDER,4,2010/11/10,8.5,15368,United Kingdom,34
532099,22885,NUMBER TILE VINTAGE FONT 6 ,1,2010/11/10,1.95,15031,United Kingdom,1.95
532113,90081C,LILY BROOCH OLIVE COLOUR,1,2010/11/10,4.95,16662,United Kingdom,4.95
532117,22797,CHEST OF DRAWERS GINGHAM HEART ,6,2010/11/11,14.95,14440,United Kingdom,89.7
532152,90161C,ANT COPPER LIME BOUDICCA BRACELET,2,2010/11/11,4.95,16395,United Kingdom,9.9
532158,16008,SMALL FOLDING SCISSOR(POINTED EDGE),2,2010/11/11,0.25,16395,United Kingdom,0.5
532162,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2010/11/11,2.1,16945,United Kingdom,12.6
532253,22953,BIRTHDAY BANNER TAPE,12,2010/11/11,1.25,17416,United Kingdom,15
532311,22893,MINI CAKE STAND T-LIGHT HOLDER,6,2010/11/11,0.42,17558,United Kingdom,2.52
532427,21374,MIRRORED WALL ART SKULLS,24,2010/11/12,1.25,18276,United Kingdom,30
532445,90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,2,2010/11/12,11.95,17772,United Kingdom,23.9
532470,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,24,2010/11/12,2.95,12647,Germany,70.8
532562,37423,WHITE WITH BLACK CATS PLATE,3,2010/11/12,0.85,15021,United Kingdom,2.55
532654,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2010/11/14,1.25,17300,United Kingdom,1.25
532662,46776A,WOVEN BUBBLE GUM CUSHION COVER,1,2010/11/14,4.95,16601,United Kingdom,4.95
532692,21847,GREEN  DIAMANTE PEN IN GIFT BOX,2,2010/11/14,4.95,14807,United Kingdom,9.9
532751,22956,36 FOIL HEART CAKE CASES,12,2010/11/14,2.1,13081,United Kingdom,25.2
532756,22718,CARD CAT AND TREE ,12,2010/11/14,0.42,14769,United Kingdom,5.04
532905,90180A,BLACK+WHITE NECKLACE W TASSEL,1,2010/11/15,9.95,17811,United Kingdom,9.95
532964,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,2010/11/15,1.65,15493,United Kingdom,9.9
532966,21696,SMALL SILVER TRELLIS CANDLEPOT,2,2010/11/15,2.95,14606,United Kingdom,5.9
533004,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,2,2010/11/15,6.35,17231,United Kingdom,12.7
533071,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2010/11/15,1.25,13148,United Kingdom,30
533089,22782,SET 3 WICKER STORAGE BASKETS ,1,2010/11/16,24.95,18065,United Kingdom,24.95
533290,22763,KEY CABINET MA CAMPAGNE,2,2010/11/16,9.95,14911,EIRE,19.9
533294,21725,SWEETIES  STICKERS,12,2010/11/16,0.85,13081,United Kingdom,10.2
533301,90173,PAIR BUTTERFLY HAIR CLIPS,1,2010/11/16,3.75,15811,United Kingdom,3.75
533365,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2010/11/17,1.25,17365,United Kingdom,1.25
533462,90210D,PURPLE ACRYLIC FACETED BANGLE,1,2010/11/17,2.95,17349,United Kingdom,2.95
533476,90124B,BLUE MURANO TWIST NECKLACE,2,2010/11/17,9.95,16770,United Kingdom,19.9
533481,84801B,WHITE HYDRANGEA ART FLOWER,12,2010/11/17,2.1,14829,United Kingdom,25.2
533490,21801,CHRISTMAS TREE DECORATION WITH BELL,36,2010/11/17,0.42,16224,United Kingdom,15.12
533496,21817,GLITTER CHRISTMAS TREE,6,2010/11/17,0.85,17768,United Kingdom,5.1
533551,90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,1,2010/11/17,4.95,17576,United Kingdom,4.95
533561,79030G,"TUMBLER, NEW ENGLAND",24,2010/11/18,1.65,16265,United Kingdom,39.6
533781,44228,CANNABIS LEAF BEAD CURTAIN,12,2010/11/18,0.85,13996,United Kingdom,10.2
